EmpID,EmpName,EngDt,TermDt,DepID,GenderID,RaceID,MgrID,DOB,PayRate,Level
948,"Dingley, Christopher J",27/03/2016,,4,0,4,940,26/May/1974,,18
949,"MacMillan, Roger I",25/03/2016,,6,0,3,922,22/May/1979,,18
950,"Nielson, Antony U",14/01/2015,06/Jul/2020,7,0,4,938,12/Mar/1977,,17
951,"Parrett, Jane A",28/03/2016,20/Aug/2020,7,1,5,938,14/Jun/1974,,17
952,"Watt, David Q",01/01/2015,,5,0,5,945,19/Jun/1967,,18
953,"Housley, Adrian Z",17/06/2017,,3,0,1,942,08/Jun/1977,,18
954,"Woodbridge, Jayne S",01/01/2015,05/Aug/2022,4,1,2,940,05/Jan/1981,,18
955,"Marsden, Roy D",23/01/2015,15/Sep/2017,3,0,3,942,24/Nov/1984,,18
956,"Shute, Gary Z",27/04/2015,,6,0,2,922,16/Jan/1981,,18
957,"Kralj, James Q",01/01/2015,,9,0,2,908,23/Mar/1980,,14
958,"Watt, Jill T",01/04/2015,31/Oct/2015,2,1,4,924,11/Nov/1960,,16
959,"Murray, Leigh V",01/01/2015,26/Sep/2016,6,0,3,922,21/Mar/1977,,18
960,"Shute, Gill N",12/06/2016,13/Sep/2020,10,1,2,905,14/Apr/1991,,17
961,"Rasul, Roger J",07/10/2015,,9,0,2,908,25/Mar/1969,,14
962,"Kralj, David C",26/11/2015,13/May/2020,7,0,3,938,22/Feb/1980,,17
963,"Shearer, Giulio E",01/01/2015,,9,0,4,908,12/Jul/1980,,14
964,"Sheldrick, Thomas L",08/08/2015,,2,0,3,924,29/Jun/1988,,16
965,"Collingwood, Sarah K",02/10/2015,09/Mar/2023,7,1,4,938,25/May/1967,,17
966,"Jarvis, Bevis W",01/01/2015,,1,0,1,929,08/Aug/1975,,22
967,"Channing, Alan K",08/02/2016,,7,0,4,938,27/Nov/1968,,17
968,"Pryde, Simon W",20/06/2015,,6,0,3,922,20/Jul/1979,,18
969,"Lewis, Janet V",25/07/2015,28/Jan/2021,6,1,1,968,24/Mar/1977,,19
970,"Parrett, Simon F",21/03/2016,,8,0,2,944,15/Jan/1981,,18
971,"Goddard, Sonia Q",19/05/2015,,3,1,5,942,31/Oct/1966,,18
972,"Jackson, Jeanne Y",01/01/2015,,7,1,3,967,15/Sep/1967,,18
973,"Rasul, Julie W",01/01/2015,,10,1,5,905,21/Dec/1971,,17
974,"Ewart, Davide I",01/01/2015,,4,0,3,940,04/Nov/1965,,18
975,"Hardy, Phyllis A",01/01/2015,16/May/2021,2,1,5,924,19/Feb/1978,,16
976,"Richards, Jane W",17/06/2015,25/Mar/2016,6,1,3,968,21/Jun/1979,,19
977,"Rutherford, Matthew R",01/01/2015,27/Mar/2023,5,0,4,945,07/Aug/1979,,18
978,"Standen, Brenda J",16/01/2015,,2,1,1,924,17/May/1957,,16
979,"Coppin, Roy S",23/05/2015,,8,0,1,944,29/Jul/1976,,18
980,"Rasul, Antony U",01/01/2015,,10,0,4,905,23/Apr/1992,,17
981,"Mills, Paulin I",09/09/2015,31/Jul/2023,3,0,1,942,10/May/1975,,18
982,"Parke, Ian L",22/06/2016,,6,0,5,968,25/Jan/1971,,19
983,"Murray, Timothy X",01/01/2015,,4,0,1,940,06/Jan/1995,,18
984,"Gadd, Daniel V",01/01/2015,,3,0,3,942,07/Aug/1965,,18
985,"Wilson, Venetia C",01/01/2015,10/Sep/2017,9,1,4,908,07/Dec/1984,,14
986,"Hyslop, Christopher T",25/08/2016,,9,0,2,908,24/Apr/1996,,14
987,"Parke, Jonathan T",20/04/2015,,6,0,2,968,21/Jun/1952,,19
988,"Dawber, Edward F",21/08/2015,06/Apr/2019,7,0,5,967,07/Apr/1971,,18
989,"Smith, Bhavna A",29/01/2015,,7,1,4,967,06/Jun/1982,,18
990,"Wilson, Laura L",01/01/2015,,8,1,4,944,22/Jan/1963,,18
991,"Deering, Rebecca J",05/04/2015,,6,1,3,968,12/Mar/1978,,19
992,"John, Gary A",01/01/2015,,7,0,1,967,18/Jan/1974,,18
993,"Gadd, Colette J",11/05/2016,,1,1,5,929,04/Apr/1971,,22
994,"Henry, Angela R",01/01/2015,,4,1,5,940,15/Aug/1981,,18
995,"Brant, Grace Y",30/10/2015,,9,1,2,986,21/Oct/1985,,15
996,"Standen, Bhavna L",19/11/2015,29/Mar/2019,8,1,4,944,15/May/1978,,18
997,"Turner, Paulin F",19/12/2015,,4,0,5,994,06/Jun/1975,,19
998,"Johnson, Ian O",01/01/2015,,3,0,1,984,07/Aug/1987,,19
999,"Gilroy, Emma P",22/01/2016,,10,1,5,905,24/Nov/1981,,17
1000,"MacMillan, Rosalie Q",29/04/2015,,3,1,2,984,23/Sep/1982,,19
1001,"Bennett, William A",19/05/2015,,9,0,2,986,09/Nov/1981,,15
1002,"Kralj, Herbert Q",21/05/2015,,2,0,5,924,12/Apr/1993,,16
1003,"Nielson, Adrian L",14/03/2015,,6,0,5,968,04/Jul/1965,,19
1004,"Goddard, Andrew D",22/10/2015,,1,0,5,929,18/Jun/1987,,22
1005,"Mongan, Brigitte K",07/06/2015,,8,1,5,944,10/Nov/1966,,18
1006,"Webb, Josie R",04/03/2015,30/Apr/2016,4,1,3,994,30/Oct/1983,,19
1007,"Gilroy, Gordon P",09/01/2015,22/Dec/2021,8,0,4,1005,01/Apr/1940,,19
1008,"Murray, Lisa E",12/06/2015,,4,1,4,994,15/Jun/1983,,19
1009,"Jackson, Christopher D",12/02/2015,24/Nov/2023,9,0,1,986,23/Aug/1979,,15
1010,"Murray, Elizabeth I",16/10/2015,31/Aug/2023,10,1,4,905,26/Aug/1962,,17
1011,"Bennett, Jeanne L",21/05/2015,02/Jul/2020,3,1,1,984,24/Oct/1972,,19
1012,"Scholes, Simon Z",18/06/2015,23/Jun/2023,6,0,3,1003,18/May/1966,,20
1013,"Richardson, Raymond T",16/09/2015,,2,0,1,1002,21/Mar/1980,,17
1014,"Marsden, Gordon J",06/08/2015,20/Dec/2021,2,0,3,1002,14/Mar/1969,,17
1015,"Nash, Noella J",18/06/2015,,6,1,4,1003,12/Nov/1960,,20
1016,"Lovett, Davide M",08/05/2015,,10,0,2,1010,17/Jul/1982,,18
1017,"Mills, Adrian E",22/03/2015,,5,0,5,945,22/Nov/1978,,18
1018,"Field, Martin E",14/03/2015,,7,0,2,967,19/Jun/1972,,18
1019,"Gibbs, Simone K",27/09/2015,09/Jun/2017,4,1,5,994,19/Aug/1965,,19
1020,"Henry, Patricia C",29/07/2015,,8,1,1,1005,14/Feb/1964,,19
1021,"Dawber, Eunice P",25/06/2015,15/Sep/2020,6,1,2,1003,26/Jan/1974,,20
1022,"King, Phyllis L",06/04/2015,14/Mar/2023,6,1,4,1003,26/Sep/1977,,20
1023,"Lewis, Yvonne R",26/04/2015,,1,1,4,929,18/Apr/1968,,22
1024,"Deering, Hannah O",17/05/2015,09/Nov/2023,10,1,5,1010,07/Oct/1985,,18
1025,"Lloyd, Colin M",10/05/2015,,1,0,2,1023,18/Feb/1969,,23
1026,"Gore, Bruno X",09/06/2015,,7,0,2,967,22/Dec/1975,,18
1027,"Webb, Lynette Y",16/01/2016,,8,1,1,1005,23/Sep/1986,,19
1028,"Watt, Gordon Y",29/11/2015,24/Jul/2017,10,0,5,1010,02/Oct/1963,,18
1029,"MacMillan, Leigh C",28/08/2015,,5,0,3,945,30/May/1974,,18
1030,"Ewart, Adam C",06/10/2015,,2,0,3,1002,07/Mar/1964,,17
1031,"Mills, Daniel S",08/11/2015,14/Jul/2020,4,0,5,994,27/Dec/1979,,19
1032,"Parkes, Edward N",22/05/2015,,9,0,1,986,14/Jul/1974,,15
1033,"Ewart, Gill L",01/01/2015,,9,1,4,986,02/Mar/1960,,15
1034,"Standen, Jayne S",19/08/2015,,3,1,4,984,15/Apr/1974,,19
1035,"Norman, Davide Q",23/03/2015,,6,0,4,1003,18/May/1991,,20
1036,"Pooley, Kathryn T",28/09/2015,,1,1,3,1023,01/May/1962,,23
1037,"Gorton, Arthur L",23/08/2015,,8,0,3,1005,13/Apr/1983,,19
1038,"Simpson, Leslie D",18/03/2015,,8,0,5,1005,17/Dec/1994,,19
1039,"Brant, Rebecca V",31/07/2015,,6,1,5,1003,05/Sep/1964,,20
1040,"Fleet, Colette E",01/01/2015,18/Nov/2017,8,1,1,1005,08/Dec/1955,,19
1041,"Shearer, George J",31/05/2015,,2,0,5,1002,07/Apr/1965,,17
1042,"Johnson, Jane B",01/01/2015,18/Jul/2018,6,1,1,1039,10/Jun/1991,,21
1043,"Swart, Hannah X",22/08/2015,,3,1,1,984,08/Jan/1963,,19
1044,"Murray, Anne J",27/06/2015,,8,1,2,1040,31/Oct/1985,,20
1045,"Shearer, Sandra Y",27/04/2015,,7,1,4,1026,04/Oct/1954,,19
1046,"Nash, Edward Q",03/07/2015,27/Mar/2016,1,0,4,1023,12/Apr/1983,,23
1047,"Andrews, Dimitrios E",19/06/2015,,10,0,4,1010,14/Feb/1969,,18
1048,"Deering, Giulio O",08/10/2015,23/Dec/2021,5,0,5,945,13/Oct/1995,,18
1049,"Lloyd, Gary W",18/07/2015,,4,0,2,994,15/Feb/1979,,19
1050,"Channing, Colette Y",01/08/2015,,10,1,5,1010,21/Sep/1978,,18
1051,"Shelley, Bevis S",26/10/2015,,9,0,5,986,13/Feb/1977,,15
1052,"Coppin, Jonathan L",17/05/2016,20/Apr/2017,9,0,5,1051,07/Jun/1976,,16
1053,"Bland, Tirzah H",22/01/2016,08/Jan/2018,10,1,1,1010,20/Dec/1958,,18
1054,"Lloyd, Jeanne I",13/05/2016,09/Nov/2022,7,1,5,1026,02/Mar/1993,,19
1055,"Rutherford, Antony K",25/02/2016,,8,0,2,1040,19/Dec/1982,,20
1056,"Devlin, Dimitrios R",29/07/2016,09/Jul/2019,6,0,5,1039,08/Apr/1969,,21
1057,"Watt, Christopher T",12/09/2016,,6,0,5,1039,30/Apr/1972,,21
1058,"Shute, Julie K",02/02/2017,,2,1,4,1002,11/Sep/1978,,17
1059,"Leyland, Ian K",01/02/2016,,8,0,3,1040,09/Oct/1980,,20
1060,"Turner, Anne I",12/01/2017,,2,1,3,1002,11/Mar/1971,,17
1061,"Polizzi, Thomas P",07/04/2016,,5,0,4,945,15/Oct/1978,,18
1062,"Geraghty, Helen P",01/12/2016,,3,1,3,984,06/Jul/1962,,19
1063,"Colley, Gwendolyn D",24/03/2016,,2,1,2,1060,05/Feb/1981,,18
1064,"MacMillan, Diane C",17/03/2016,15/Aug/2021,6,1,2,1039,05/Jul/1963,,21
1065,"Rawson, Sandra G",03/07/2016,,4,1,3,1049,30/Jan/1990,,20
1066,"Woolley, Daniel R",19/03/2016,,8,0,3,1040,29/Jul/1988,,20
1067,"Woolley, Chi L",25/07/2016,29/Jul/2022,2,0,2,1060,30/Jul/1980,,18
1068,"Bland, Amanda A",20/06/2016,,3,1,5,1062,05/Jun/1961,,20
1069,"Crompton, Gwendolyn H",29/02/2016,,3,1,3,1062,13/Nov/1971,,20
1070,"Mills, Raymond P",08/06/2016,08/Oct/2021,5,0,4,1061,13/Jun/1996,,19
1071,"Massie, Saleha X",25/03/2016,02/Sep/2017,9,1,5,1051,13/May/1961,,16
1072,"Wynn, Kathryn B",02/09/2016,,6,1,5,1039,09/Jun/1989,,21
1073,"Stevenson, Philip D",19/10/2016,,7,0,2,1026,27/Aug/1972,,19
1074,"Fleet, Herbert A",30/09/2016,,5,0,2,1061,18/Oct/1968,,19
1075,"Green, Raymond H",16/06/2016,,10,0,4,1053,25/Oct/1968,,19
1076,"Ranson, Eileen P",11/04/2016,27/Jan/2022,8,1,2,1040,26/Mar/1973,,20
1077,"Murray, Gary S",04/08/2016,,1,0,3,1023,09/Nov/1980,,23
1078,"MacMillan, Sharmin L",07/03/2016,,1,1,4,1023,16/Oct/1981,,23
1079,"Sheldrick, Linda A",22/03/2016,,10,1,3,1053,02/May/1971,,19
1080,"Parke, Paul J",18/07/2016,,9,0,1,1051,03/Apr/1973,,16
1081,"Watt, Adam T",22/06/2016,,7,0,4,1026,14/Sep/1968,,19
1082,"Parrett, Rosalie G",08/06/2016,16/Apr/2020,9,1,2,1051,07/Dec/1975,,16
1083,"Colley, Elizabeth O",10/10/2016,,10,1,1,1053,26/May/1966,,19
1084,"Jones, Christopher F",09/05/2016,03/Jun/2022,1,0,4,1023,24/Feb/1978,,23
1085,"Collingwood, Edward X",15/02/2016,,10,0,5,1053,30/Apr/1970,,19
1086,"Coombs, Ann M",04/07/2016,,9,1,1,1051,22/May/1970,,16
1087,"Robinson, Chi J",25/07/2016,,3,0,3,1062,18/Mar/1983,,20
1088,"Goddard, Brigitte B",04/04/2016,,7,1,1,1026,27/Jul/1957,,19
1089,"Smith, Nuala M",24/07/2016,,2,1,2,1060,26/Apr/1968,,18
1090,"Richardson, Simon Y",27/05/2016,,8,0,1,1040,30/Mar/1962,,20
1091,"Richards, Syed M",08/02/2016,,2,0,4,1060,21/May/1974,,18
1092,"Pooley, Gary I",08/09/2016,,7,0,5,1026,14/Mar/1961,,19
1093,"Walmsley, Roger R",21/12/2016,,9,0,5,1051,28/Jun/1980,,16
1094,"Jarvis, Adam Y",14/10/2016,,9,0,1,1093,19/Apr/1990,,17
1095,"Standen, Giulio C",08/07/2016,25/Oct/2022,1,0,4,1084,16/Jul/1976,,24
1096,"Roberts, Angela G",27/07/2016,,5,1,3,1061,05/Nov/1983,,19
1097,"MacMillan, Francis H",20/04/2016,,4,0,1,1049,29/Apr/1994,,20
1098,"Scholes, Harry P",11/06/2016,02/Jul/2021,7,0,5,1092,12/Aug/1977,,20
1099,"Lovett, Steven J",16/09/2016,14/Aug/2017,7,0,5,1092,07/Sep/1980,,20
1100,"Nielson, Philip M",27/09/2016,14/Jan/2019,1,0,4,1084,01/Jul/1975,,24
1101,"Mills, Michael I",10/08/2016,,5,0,4,1061,16/Jul/1993,,19
1102,"Webb, Phyllis B",16/07/2016,,2,1,3,1060,12/Jan/1973,,18
1103,"Channing, Bevis Y",29/03/2016,25/Jun/2022,8,0,3,1090,20/Feb/1969,,21
1104,"Brant, Sarah L",02/03/2016,,6,1,3,1039,23/Jul/1984,,21
1105,"Turner, Hannah T",28/10/2016,,10,1,5,1053,15/Sep/1963,,19
1106,"Woolley, Venetia Z",23/09/2017,,1,1,2,1084,02/Oct/1971,,24
1107,"Housley, Kay L",25/09/2017,,10,1,1,1053,07/Mar/1993,,19
1108,"Sheldrick, Darren N",13/03/2017,,1,0,1,1084,02/Jan/1973,,24
1109,"Roberts, John E",15/02/2017,,10,0,4,1107,07/Sep/1993,,20
1110,"Dingley, James S",04/10/2017,,7,0,3,1092,07/Apr/1975,,20
1111,"Gilroy, Graham X",19/04/2017,,8,0,1,1090,06/Feb/1985,,21
1112,"Rasul, Angela T",04/04/2017,,2,1,3,1060,21/Jan/1980,,18
1113,"Stevenson, Jeanne Z",04/04/2017,,6,1,3,1104,31/Oct/1979,,22
1114,"Bennett, Saleha S",26/06/2017,,8,1,4,1090,02/Apr/1963,,21
1115,"Norman, Andree P",01/11/2017,,1,1,3,1084,03/Oct/1972,,24
1116,"Wynn, Herbert R",08/07/2017,13/May/2020,5,0,3,1061,12/Apr/1992,,19
1117,"Devlin, Gillian X",24/04/2017,,9,1,3,1093,04/Jul/1983,,17
1118,"Bennett, Gary S",26/10/2017,06/Apr/2019,7,0,2,1092,15/Jul/1974,,20
1119,"Massie, Mark Y",09/07/2017,13/Jun/2021,7,0,5,1092,22/Jan/1996,,20
1120,"Brant, Andrew K",20/05/2017,29/Oct/2019,1,0,2,1084,13/Nov/1969,,24
1121,"Goddard, Catherine V",10/06/2017,,8,1,3,1090,04/Nov/1964,,21
1122,"Morris, Leigh X",24/01/2017,,7,0,1,1092,17/Jun/1982,,20
1123,"Parrett, Giulio E",21/05/2017,,6,0,2,1104,03/Jul/1955,,22
1124,"Mistry, Nuala I",22/09/2017,,6,1,1,1104,13/Jun/1973,,22
1125,"Devlin, Catherine M",19/09/2017,,9,1,2,1093,24/Feb/1959,,17
1126,"Robinson, Chi I",04/07/2017,,7,0,2,1122,27/Sep/1971,,21
1127,"Bland, Gill M",13/02/2017,,2,1,2,1112,05/Feb/1979,,19
1128,"Sheldrick, Tirzah N",23/03/2017,,1,1,5,1120,09/Jul/1978,,25
1129,"Wynn, David V",07/07/2017,,4,0,5,1049,10/Nov/1965,,20
1130,"Henry, Adele Z",11/11/2017,,9,1,3,1093,11/Sep/1984,,17
1131,"Wynn, Eileen G",07/05/2017,,5,1,1,1061,18/Mar/1960,,19
1132,"John, Martin E",17/11/2016,09/Apr/2022,8,0,1,1090,29/Jan/1975,,21
1133,"Bennett, Jean L",15/11/2017,,2,1,3,1112,29/Mar/1971,,19
1134,"Smith, Amanda T",08/05/2017,,4,1,2,1049,01/Sep/1966,,20
1135,"Dingley, Gillian T",01/08/2017,,3,1,1,1062,18/Aug/1981,,20
1136,"Smith, Christopher I",24/11/2017,,6,0,3,1104,16/Dec/1986,,22
1137,"Choi, Sharmin D",27/04/2017,,8,1,1,1090,09/Apr/1986,,21
1138,"Jackson, Selina X",27/08/2017,,3,1,3,1062,21/Oct/1956,,20
1139,"Deering, Maureen Q",06/08/2017,28/Oct/2018,6,1,2,1104,23/Aug/1974,,22
1140,"Collingwood, Amanda W",24/07/2017,,10,1,2,1107,27/Jan/1968,,20
1141,"Turner, Ian X",09/05/2017,,10,0,2,1107,07/Jul/1968,,20
1142,"Walmsley, Gary O",02/08/2017,,9,0,2,1093,08/May/1991,,17
1143,"Wright, Antony I",21/07/2017,,4,0,1,1049,27/Apr/1956,,20
1144,"Leyland, Eunice S",30/05/2017,23/Jun/2019,3,1,4,1062,17/Sep/1963,,20
1145,"Cousins, Angela E",19/07/2017,30/Jul/2023,4,1,5,1049,16/Feb/1977,,20
1146,"Pryde, Paulin Q",14/08/2017,,7,0,1,1122,15/Jul/1951,,21
1147,"Crompton, Sarah C",23/07/2017,,9,1,2,1093,12/Aug/1978,,17
1148,"Mistry, Gabriele J",13/04/2017,12/May/2022,10,1,1,1107,14/Jun/1964,,20
1149,"Gadd, Dimitrios Z",30/07/2017,15/Jul/2019,8,0,1,1137,02/Feb/1978,,22
1150,"Field, Clare Y",23/06/2017,,1,1,5,1120,16/Apr/1956,,25
1151,"Richards, William J",24/08/2017,,3,0,4,1144,03/Jan/1993,,21
1152,"Richardson, Davide T",06/09/2017,,8,0,4,1137,19/Oct/1967,,22
1153,"Choi, Chi D",04/07/2017,24/Feb/2021,5,0,5,1131,06/Oct/1976,,20
1154,"Kenney, Timothy G",14/02/2017,,2,0,4,1112,25/Sep/1969,,19
1155,"Jackson, Andree W",16/10/2017,,2,1,3,1112,05/May/1978,,19
1156,"Barrett, Edward V",10/06/2017,07/Jul/2019,9,0,3,1147,08/Feb/1987,,18
1157,"Pryde, Martin I",31/07/2017,08/Aug/2022,1,0,2,1120,16/Feb/1973,,25
1158,"Hyslop, Elisabeth V",26/08/2017,,7,1,1,1122,02/Nov/1977,,21
1159,"Crompton, Gordon R",26/06/2017,22/Oct/2019,4,0,2,1145,02/Oct/1968,,21
1160,"Shelley, Colin A",30/07/2017,,3,0,2,1144,08/Nov/1985,,21
1161,"Pryde, Douglas Q",27/08/2017,,6,0,3,1104,01/Sep/1997,,22
1162,"Bland, Gwendolyn R",03/06/2018,,2,1,4,1112,24/Aug/1966,,19
1163,"Andrews, Adrian X",13/05/2018,,6,0,4,1161,24/Dec/1980,,23
1164,"Lovett, Miroslawa O",14/08/2018,30/May/2023,10,1,4,1107,23/Apr/1981,,20
1165,"Field, Alan O",20/02/2019,13/Jul/2021,6,0,4,1161,09/Jun/1987,,23
1166,"Richards, Adele D",09/06/2018,,6,1,4,1161,31/May/1990,,23
1167,"Mongan, Joseph X",07/05/2018,,4,0,1,1145,26/Apr/1971,,21
1168,"Parkes, George K",07/09/2018,16/Nov/2018,1,0,1,1120,07/Jan/1989,,25
1169,"Pryde, Angela Y",16/06/2018,,5,1,2,1131,20/Dec/1972,,20
1170,"Murray, Laura I",10/08/2018,,4,1,2,1145,09/Dec/1984,,21
1171,"Parke, Gillian G",22/09/2018,,6,1,1,1161,14/Feb/1976,,23
1172,"Polizzi, Joanne N",13/07/2018,,3,1,1,1144,24/Jul/1966,,21
1173,"Powell, Bhavna P",07/07/2018,15/Sep/2019,3,1,5,1144,28/Aug/1961,,21
1174,"Parrett, Herbert T",24/02/2018,,3,0,5,1144,21/Jul/1981,,21
1175,"Parke, Graham I",07/07/2018,,2,0,4,1112,08/Mar/1978,,19
1176,"John, Katie J",23/07/2018,04/Oct/2018,5,1,1,1131,04/Mar/1981,,20
1177,"Lovett, Ian V",28/04/2018,,6,0,2,1161,02/Jan/1983,,23
1178,"Gadd, Frank U",02/03/2018,,9,0,1,1147,31/Mar/1986,,18
1179,"Crompton, Martin O",27/10/2018,,8,0,3,1137,14/Jan/1971,,22
1180,"Gadd, Sharmin Q",06/02/2018,,1,1,2,1120,11/Feb/1998,,25
1181,"Jones, Gordon Q",10/06/2018,,3,0,3,1144,24/Jun/1968,,21
1182,"Hulme, Rosalie W",15/07/2018,,8,1,5,1137,19/Dec/1968,,22
1183,"Mills, Julie B",25/05/2018,05/Jan/2023,10,1,3,1107,16/Oct/1956,,20
1184,"Gadd, Andree N",11/07/2018,,8,1,3,1137,13/May/1978,,22
1185,"Barrett, Lesley U",03/06/2018,,8,1,2,1137,04/Jul/1974,,22
1186,"Parrett, Kevin N",11/09/2018,,5,0,5,1131,05/Jul/1970,,20
1187,"Crompton, William L",05/06/2018,,2,0,1,1175,17/Jun/1983,,20
1188,"Gilroy, Anna U",09/06/2018,,3,1,2,1181,16/Jan/1974,,22
1189,"Standen, Dimitrios J",20/09/2018,,4,0,2,1145,26/Jan/1987,,21
1190,"Johnson, Hannah S",04/09/2018,,1,1,3,1120,20/Feb/1987,,25
1191,"Field, Anastasia A",14/04/2018,,8,1,1,1185,18/Dec/1974,,23
1192,"Mills, Yvonne L",05/01/2018,,2,1,1,1175,28/May/1970,,20
1193,"Goddard, Karen N",05/10/2018,,4,1,1,1145,29/May/1987,,21
1194,"Pryde, Paulin S",06/09/2018,04/May/2022,9,0,5,1147,12/Dec/1979,,18
1195,"Norman, Russell B",05/05/2018,,3,0,5,1181,15/Mar/1982,,22
1196,"Crompton, Leigh M",14/07/2018,,6,0,5,1161,15/Sep/1973,,23
1197,"Jarvis, Judy I",17/06/2018,,2,1,1,1175,09/Oct/1983,,20
1198,"Ewart, Diane W",31/03/2018,04/Apr/2019,2,1,2,1175,25/Oct/1970,,20
1199,"Murray, Anna K",19/06/2018,,1,1,3,1190,09/Jan/1961,,26
1200,"Lloyd, Kay Y",11/10/2018,,7,1,5,1122,19/May/1972,,21
1201,"Powell, Diane F",20/11/2018,,2,1,2,1175,01/May/1976,,20
1202,"Rawson, Amanda V",31/05/2018,,6,1,5,1196,15/Feb/1979,,24
1203,"McCarthy, Venetia L",03/04/2018,,8,1,5,1185,29/May/1981,,23
1204,"Nash, Iris T",02/05/2018,,7,1,2,1122,29/Apr/1979,,21
1205,"Field, Jeanne D",22/07/2018,,1,1,2,1190,10/Jul/1981,,26
1206,"Bland, Joanna R",16/07/2018,,3,1,5,1181,21/Jul/1998,,22
1207,"Wright, Irene I",31/10/2017,22/Jan/2022,9,1,1,1147,25/Jan/1967,,18
1208,"Hulme, Herbert M",01/05/2018,,10,0,4,1183,03/Aug/1971,,21
1209,"Seabrook, Patricia Q",07/05/2018,28/Jun/2022,7,1,2,1122,07/Dec/1960,,21
1210,"Lovett, Francis B",05/06/2018,,8,0,1,1185,12/Dec/1977,,23
1211,"Hyslop, Brigitte I",25/05/2018,28/Apr/2022,9,1,2,1147,04/Apr/1974,,18
1212,"Smith, Olu J",23/04/2018,,6,0,2,1196,29/Jun/1969,,24
1213,"Parrett, Mark P",25/05/2018,,8,0,2,1185,13/Oct/1977,,23
1214,"Gadd, Chi P",17/09/2018,01/Jul/2023,3,0,1,1181,20/Sep/1974,,22
1215,"Colley, Iris W",07/09/2018,20/May/2019,2,1,2,1175,28/Apr/1967,,20
1216,"Woolley, Laura D",02/02/2018,,4,1,5,1145,02/Aug/1977,,21
1217,"Lovett, Peter H",21/09/2018,,4,0,1,1216,03/Nov/1982,,22
1218,"Walmsley, Catherine Y",16/12/2017,29/Oct/2022,4,1,3,1216,27/Jan/1992,,22
1219,"Gore, Roy S",27/09/2018,,8,0,2,1185,07/Feb/1973,,23
1220,"Green, Jonathan X",20/07/2018,25/Dec/2023,3,0,1,1181,26/Feb/1982,,22
1221,"Colley, Selina R",03/08/2019,,9,1,3,1147,23/Sep/1974,,18
1222,"Norman, Bruno T",20/09/2019,,4,0,1,1216,15/Dec/1977,,22
1223,"Pryde, Ann V",01/05/2019,,3,1,1,1181,16/Aug/1960,,22
1224,"Swart, Ripduman M",11/07/2019,,6,1,1,1196,24/Jul/1976,,24
1225,"Hardy, Anastasia Q",12/01/2020,,10,1,3,1183,04/Feb/1968,,21
1226,"Wilson, Nicola W",03/04/2019,,5,1,3,1131,23/Nov/1991,,20
1227,"Barrett, Karen W",18/05/2019,,4,1,3,1216,22/Aug/1982,,22
1228,"Coombs, Rosalie H",21/07/2019,18/May/2023,6,1,1,1196,13/Aug/1983,,24
1229,"MacMillan, Colin V",02/09/2019,,1,0,4,1190,15/Sep/1995,,26
1230,"McCarthy, Adele O",27/09/2019,,4,1,3,1216,15/Jun/1975,,22
1231,"Dawber, George Z",25/07/2019,,2,0,4,1215,09/Oct/1972,,21
1232,"Parrett, Roy G",15/08/2019,13/Mar/2023,10,0,4,1183,23/Jan/1996,,21
1233,"Walmsley, Morag M",26/06/2019,06/Jul/2021,10,1,2,1183,29/Nov/1975,,21
1234,"Shute, Kathryn G",22/06/2019,,9,1,1,1221,13/Mar/1969,,19
1235,"Wilson, Iris X",15/10/2019,16/Nov/2021,10,1,1,1183,04/Nov/1965,,21
1236,"Bennett, Diane B",31/08/2019,,5,1,2,1131,31/Mar/1989,,20
1237,"Mistry, Bruno S",02/05/2019,10/Jan/2023,3,0,4,1223,18/Dec/1974,,23
1238,"Collingwood, Shane I",27/08/2019,,10,0,4,1183,30/Jul/1989,,21
1239,"Devlin, James E",29/04/2019,,2,0,5,1215,15/May/1984,,21
1240,"Brant, Julie Q",19/06/2019,,4,1,4,1216,09/Mar/1986,,22
1241,"Gorton, Edward T",15/03/2019,,3,0,5,1223,29/Oct/1971,,23
1242,"Marsden, Jill G",06/11/2019,05/Nov/2022,9,1,2,1221,10/Sep/1991,,19
1243,"Murray, Alison T",21/07/2019,,8,1,4,1185,08/Dec/1982,,23
1244,"Seabrook, Sally W",28/05/2019,25/Dec/2019,5,1,1,1236,25/May/1965,,21
1245,"Woolley, Eunice T",09/07/2019,23/Mar/2022,7,1,5,1209,13/Apr/1964,,22
1246,"Shelley, Christopher Z",12/07/2019,,9,0,3,1221,01/Jul/1994,,19
1247,"Lovett, Nicholas U",02/05/2019,,6,0,2,1196,09/Dec/1973,,24
1248,"Parkes, Leigh R",12/05/2019,18/Jul/2022,8,0,1,1243,29/Jun/1977,,24
1249,"Fleet, Kathleen R",06/05/2019,,5,1,3,1236,25/May/1996,,21
1250,"Andrews, Rebecca K",17/06/2019,,4,1,1,1240,02/May/1972,,23
1251,"Geraghty, Clare R",30/11/2019,,9,1,2,1221,06/Nov/1960,,19
1252,"Powell, Leonard C",19/11/2019,,6,0,3,1196,09/Sep/1969,,24
1253,"Andrews, Colette M",25/05/2019,,6,1,4,1252,01/May/1991,,25
1254,"Field, Bevis J",09/11/2019,,4,0,5,1240,20/Sep/1974,,23
1255,"Gore, Jill I",17/11/2019,,8,1,3,1243,29/Oct/1979,,24
1256,"Gore, Colette V",18/08/2019,,2,1,3,1215,07/May/1971,,21
